730,1312,856,1306,863,1451,738,1457,Latin,土地
874,1463,874,1329,1037,1329,1037,1463,Latin,後
1049,1341,1370,1341,1370,1486,1049,1486,Latin,文物
1358,1358,1475,1358,1475,1498,1358,1498,Latin,成K
1469,1370,1667,1370,1667,1504,1469,1504,Latin,ガ元
1646,1513,1657,1375,1909,1395,1898,1533,Latin,草位
504,1867,518,1621,672,1630,658,1875,Latin,清
643,1884,652,1631,1535,1663,1526,1916,Latin,点場
1521,1667,1661,1667,1661,1900,1521,1900,Latin,채채t
1667,1690,1953,1690,1953,1912,1667,1912,Latin,岡치
495,2133,495,2028,1323,2028,1323,2133,Latin,江流省/民政宿一0
1480,2040,1953,2040,1953,2127,1480,2127,Latin,レ工文具银行
495,2261,495,2162,1405,2162,1405,2261,Latin,未外市人民政府三書
1521,2162,1778,2162,1778,2250,1521,2250,Latin,高年
1778,2162,1953,2162,1953,2250,1778,2250,Latin,月立
