1829,0,1946,0,1946,29,1829,29,Latin,ERGARO
669,586,685,428,1050,465,1034,623,Latin,Service
1018,642,1033,475,1626,528,1611,696,Latin,potlicevel
57,757,62,577,228,582,223,762,Latin,de
216,767,225,588,846,619,838,797,Latin,Formation
957,690,960,676,992,684,989,698,Latin,-
804,822,807,671,1326,680,1324,831,Latin,permanente
1141,699,1181,699,1181,709,1141,709,Latin,-
1309,715,1406,693,1436,827,1339,849,Latin,et
1503,857,1509,708,1952,727,1945,876,Latin,apgarentissage
566,1050,578,911,954,945,941,1083,Latin,Espace
973,933,1474,933,1474,1028,973,1028,Latin,territorial
1496,944,1701,944,1701,1031,1496,1031,Latin,accès
410,1174,410,1053,538,1053,538,1174,Latin,la
530,1080,1227,1001,1242,1139,546,1218,Latin,qualitication
1521,1063,1862,1050,1866,1141,1524,1153,Latin,sionnelle
266,1059,339,1054,348,1173,275,1179,Latin,à
720,1090,726,1080,743,1088,738,1099,Latin,SWY
629,1090,651,1090,651,1104,629,1104,Latin,C
1126,1481,1324,1481,1324,1536,1126,1536,Latin,DAOION
