2786,119,2911,119,2911,275,2786,275,Latin,1
127,405,187,90,806,207,746,522,Latin,中手
1833,203,2935,148,2953,494,1850,549,Latin,SANo.1
1185,291,1553,284,1556,437,1188,443,Latin,ro
528,717,1032,690,1049,1012,545,1039,Latin,考天
1880,728,2239,705,2256,964,1897,987,Latin,薬
2228,731,2618,706,2635,974,2245,999,Latin,ঔ茶
259,734,508,734,508,1048,259,1048,Latin,せ
2624,788,2770,788,2770,913,2624,913,Latin,O
1036,834,1564,809,1573,1012,1045,1037,Latin,レれ
554,851,583,821,602,840,572,869,Latin,I
1156,1156,1199,1156,1199,1199,1156,1199,Latin,188dROBBB
1182,1261,1193,1151,1282,1160,1271,1270,Latin,:
1904,1346,1950,1142,2325,1226,2279,1431,Latin,-すर
230,1198,788,1170,802,1451,244,1479,Latin,yオ
1216,1342,1377,1301,1399,1390,1238,1431,Latin,2
807,1317,952,1310,956,1398,812,1405,Latin,!
1258,1318,1307,1318,1307,1345,1258,1345,Latin,-
2139,1397,2146,1349,2161,1351,2154,1399,Latin,4
1847,1831,1847,1598,2160,1598,2160,1831,Latin,नレ
1129,1604,1442,1604,1442,1858,1129,1858,Latin,آ:
2169,1616,2312,1587,2342,1736,2199,1765,Latin,&
1004,1658,1193,1658,1193,1825,1004,1825,Latin,でい
518,1690,697,1690,697,1825,518,1825,Latin,マ
1521,1868,1527,1781,1627,1788,1620,1875,Latin,0
1339,1993,1593,1993,1593,2225,1339,2225,Latin,せ
1587,2214,1632,1962,1975,2023,1930,2275,Latin,o茶
295,2057,1189,1988,1206,2202,311,2271,Latin,いしレん
2158,2259,2164,2009,2697,2020,2692,2270,Latin,土生न
405,2063,437,2063,437,2084,405,2084,Latin,-中き
1949,2047,2101,2047,2101,2203,1949,2203,Latin,*
