248,359,289,194,685,292,644,457,Latin,Cifagyug
-35,387,1,217,269,275,233,445,Latin,grude
491,538,503,440,734,467,722,565,Latin,Préte
746,545,751,461,846,467,841,551,Latin,A
841,555,846,467,1069,480,1064,568,Latin,Porté
1407,498,1473,493,1476,533,1410,538,Latin,3:16
1355,502,1399,495,1407,543,1363,551,Latin,16
1230,543,1347,494,1372,553,1255,602,Latin,Ninte.1
1060,652,1234,556,1265,613,1092,709,Latin,Mantanl
768,589,841,589,841,662,768,662,Latin,&
0,688,227,688,227,768,0,768,Latin,でばな。
212,763,217,688,406,701,401,775,Latin,Gassrस
641,774,645,692,983,705,980,787,Latin,Couture
1088,788,1098,728,1197,745,1187,804,Latin,Grrr
1187,799,1193,737,1296,747,1290,809,Latin,今ラッ
1285,815,1290,746,1450,756,1446,825,Latin,7499
