631,472,640,148,1908,186,1898,510,Latin,高さ制用
1943,469,1950,189,2349,198,2342,479,Latin,2.
2376,200,2565,200,2565,470,2376,470,Latin,1
2554,259,2943,259,2943,475,2554,475,Latin,m
421,977,632,977,632,1048,421,1048,Latin,圓室制便
659,988,821,988,821,1053,659,1053,Latin,2.0t
1699,1075,1701,1003,1973,1012,1971,1084,Latin,高さ制限
1993,1004,2160,1004,2160,1085,1993,1085,Latin,2.1m
1458,1253,1604,1253,1604,1274,1458,1274,Latin,火业は国道運
130,1274,232,1274,232,1301,130,1301,Latin,すすきの8.4
1523,1296,1550,1296,1550,1318,1523,1318,Latin,OP
119,1382,205,1382,205,1458,119,1458,Latin,400
1496,1420,1550,1420,1550,1436,1496,1436,Latin,バック店
189,1420,216,1420,216,1458,189,1458,Latin,円
108,1507,200,1507,200,1539,108,1539,Latin,会買専後
103,1550,173,1550,173,1625,103,1625,Latin,200
162,1588,189,1588,189,1620,162,1620,Latin,円
121,1698,189,1688,193,1716,125,1726,Latin,1.9mgt
87,1745,189,1727,194,1757,92,1775,Latin,FR25:目
1237,1750,1269,1750,1269,1782,1237,1782,Latin,لا
74,1840,172,1812,181,1844,83,1872,Latin,소xツ-ジズ
68,1878,165,1846,178,1885,81,1917,Latin,1.8924
2225,1885,2425,1885,2425,1928,2225,1928,Latin,자鱼화号も更ধい야者议
2268,1982,2306,1982,2306,2020,2268,2020,Latin,建가
2198,2014,2246,2014,2246,2198,2198,2198,Latin,044
