259,1166,491,1166,491,1242,259,1242,Latin,科八商ヨ
252,1338,255,1280,429,1289,426,1347,Latin,両园駅
252,1381,256,1342,408,1357,404,1396,Latin,Ryogokt
1122,1657,1124,1579,1379,1585,1377,1664,Latin,現在地
1862,1655,1866,1587,2049,1597,2045,1665,Latin,室客钛
1129,1663,1210,1663,1210,1712,1129,1712,Latin,YOu
1226,1674,1307,1674,1307,1712,1226,1712,Latin,are
1318,1669,1420,1669,1420,1717,1318,1717,Latin,here
842,1739,983,1739,983,1798,842,1798,Latin,前国
985,1799,989,1736,1208,1750,1204,1814,Latin,回向院
1811,1818,1815,1744,2168,1761,2164,1835,Latin,島た山神社
1844,1880,1848,1818,2140,1836,2137,1898,Latin,山发校の円
1415,1906,1615,1906,1615,1966,1415,1966,Latin,许井部来
402,2249,406,2155,926,2178,922,2271,Latin,本声確航静学学
1987,2241,2057,2241,2057,2279,1987,2279,Latin,km
317,2324,319,2267,828,2283,826,2340,Latin,HONJO-KURAMAE
1111,2356,1113,2315,1335,2323,1333,2364,Latin,Shinohasine
