157,0,435,0,435,83,157,83,Latin,公共施設
320,0,332,0,332,9,320,9,Latin,-
161,94,165,83,187,90,183,101,Latin,S
283,85,428,81,429,117,284,122,Latin,Institute
161,88,281,80,283,121,164,129,Latin,Public
10,110,140,106,141,141,12,146,Latin,だいたいる
163,214,434,196,442,321,171,339,Latin,好ा宣設庫っ
320,293,458,293,458,327,320,327,Latin,Institute
28,316,152,316,152,348,28,348,Latin,むちさいる
177,417,435,417,435,481,177,481,Latin,宿泊施設
184,491,272,491,272,525,184,525,Latin,Hotel
58,502,164,502,164,537,58,537,Latin,みとりいる
189,599,435,599,435,661,189,661,Latin,総合販売
194,700,194,668,288,668,288,700,Latin,Retail
297,696,297,668,385,668,385,696,Latin,Store
85,682,173,682,173,712,85,712,Latin,みすいる
161,825,166,762,375,779,370,843,Latin,レレジケ
200,836,316,836,316,871,200,871,Latin,Leisure
327,864,330,831,440,839,438,872,Latin,Facility
94,848,182,848,182,875,94,875,Latin,ももいる
267,938,435,938,435,993,267,993,Latin,船建物
209,1025,210,994,332,997,331,1028,Latin,Building
106,1007,189,1007,189,1034,106,1034,Latin,5やい3
131,1145,235,1145,235,1170,131,1170,Latin,1Gヤビル
70,1169,72,1147,132,1150,131,1172,Latin,お問し
74,1184,521,1184,521,1226,74,1226,Latin,静当イアール東日本一
74,1205,108,1205,108,1221,74,1221,Latin,会社
332,1228,518,1228,518,1258,332,1258,Latin,交通期位本本部
274,1258,327,1258,327,1283,274,1283,Latin,TEL
336,1262,518,1262,518,1285,336,1285,Latin,03-5447-7884
