2037,603,2437,592,2440,695,2039,706,Latin,FORNO
2045,738,2425,738,2425,851,2045,851,Latin,PAZZO
3795,773,3929,773,3929,879,3795,879,Latin,IN
3521,886,3521,780,3732,780,3732,886,Latin,LG
3824,900,3929,900,3929,949,3824,949,Latin,ELE
3519,910,3808,898,3810,952,3522,964,Latin,IMPIANTI
2584,960,2811,952,2813,1012,2587,1020,Latin,D'ASPORTO
95,973,287,932,306,1021,113,1062,Latin,shte
1925,991,2390,974,2392,1027,1927,1044,Latin,TRANCIOEROSTICCERIA
2397,970,2587,970,2587,1019,2397,1019,Latin,ITALIANA
3527,983,3929,970,3931,1025,3529,1039,Latin,TAPPARELLIST
1687,998,1926,998,1926,1047,1687,1047,Latin,PIZZERIAAL
2345,1036,2530,1028,2532,1075,2348,1084,Latin,LEGNA
2291,1040,2341,1040,2341,1083,2291,1083,Latin,A
1967,1049,2284,1038,2286,1086,1968,1097,Latin,CONFORNO
3527,1058,3929,1047,3930,1104,3528,1114,Latin,RIFACIMENT
295,1075,401,1075,401,1111,295,1111,Latin,1994
3613,1132,3809,1132,3809,1195,3613,1195,Latin,Cell.
3852,1125,3929,1125,3929,1195,3852,1195,Latin,3
116,1221,133,1123,428,1175,410,1273,Latin,tisgins
3541,1490,3668,1482,3672,1544,3545,1552,Latin,Tel.
3676,1483,3760,1483,3760,1539,3676,1539,Latin,02
3781,1483,3929,1483,3929,1539,3781,1539,Latin,2052
178,1595,194,1448,694,1502,679,1649,Latin,cHOKE
843,1546,1075,1546,1075,1652,843,1652,Latin,R&VY
3535,1610,3535,1568,3774,1568,3774,1610,Latin,REVISIONE
3788,1568,3929,1568,3929,1610,3788,1610,Latin,SCALD
3549,1624,3817,1624,3817,1666,3549,1666,Latin,#JUNKERS
2948,1789,2952,1670,3238,1681,3233,1801,Latin,SUGAR
836,1828,1272,1828,1272,1975,836,1975,Latin,HASA
2959,1849,3177,1849,3177,1933,2959,1933,Latin,ROMY
