1653,362,1704,362,1704,391,1653,391,Latin,MIMM
1766,362,2044,362,2044,391,1766,391,Latin,MWWWWWWWWWWNWWWIWWWATINANWINNI
2004,377,2044,377,2044,391,2004,391,Latin,BIIII
1653,406,1704,406,1704,417,1653,417,Latin,111111
1766,406,2008,406,2008,435,1766,435,Latin,MWWNWWWWWWWIWWWNWWINWWWAMWINNI
1979,406,2044,406,2044,439,1979,439,Latin,MMMM
1653,421,1704,421,1704,435,1653,435,Latin,nllil
1913,421,1935,421,1935,435,1913,435,Latin,I111
1649,446,1701,446,1701,461,1649,461,Latin,II1111
1763,450,1942,450,1942,479,1763,479,Latin,MWMMWMMMMMIN
2000,450,2044,450,2044,483,2000,483,Latin,MMM
1949,479,1949,450,2008,450,2008,479,Latin,MWW
1649,464,1701,464,1701,475,1649,475,Latin,関東吸া
1861,464,1876,464,1876,479,1861,479,Latin,:
1924,450,1968,450,1968,479,1924,479,Latin,WWW
1891,468,1913,468,1913,479,1891,479,Latin,||!
1649,490,1701,490,1701,505,1649,505,Latin,IIII
1763,494,1891,494,1891,523,1763,523,Latin,MIMHWMMMMMN
1894,494,1953,494,1953,523,1894,523,Latin,WWW
1953,494,2044,494,2044,527,1953,527,Latin,MMWHMH
1649,508,1697,508,1697,519,1649,519,Latin,||방ーい
1763,508,1803,508,1803,523,1763,523,Latin,IIII
2004,512,2044,512,2044,527,2004,527,Latin,||川
1960,512,1997,512,1997,527,1960,527,Latin,nll
1646,534,1697,534,1697,549,1646,549,Latin,nmell
1759,566,1760,534,1899,538,1898,570,Latin,MMMHMIMINNIMENTEMIM
1898,538,1920,538,1920,567,1898,567,Latin,내
1920,538,2044,538,2044,556,1920,556,Latin,AMUTIIIGRIIIIGON
1759,552,1796,552,1796,567,1759,567,Latin,BIIII
1646,549,1697,549,1697,563,1646,563,Latin,||1111!
1909,556,1938,556,1938,571,1909,571,Latin,nll
1942,556,2044,556,2044,571,1942,571,Latin,IIIIIIII
1646,578,1693,578,1693,592,1646,592,Latin,ullice
1759,581,2044,581,2044,611,1759,611,Latin,INNNWWWNWNNNNNNERDI
1642,592,1693,592,1693,607,1642,607,Latin,II1111
1858,614,1858,599,2045,603,2044,618,Latin,IMMINININGNININNINNINNIANMINNI
1642,622,1693,622,1693,636,1642,636,Latin,TIIII
1754,653,1756,621,1855,626,1854,657,Latin,MMMHMIM
1858,625,2044,625,2044,655,1858,655,Latin,IWWWWMNMENTENTENTANIN
1642,636,1693,636,1693,651,1642,651,Latin,IIIII
