150,2399,328,2399,328,2568,150,2568,Latin,WM
106,2591,121,2538,292,2587,277,2640,Latin,Drsshs
281,2652,281,2624,347,2624,347,2652,Latin,FAITE
1687,2615,1790,2615,1790,2671,1687,2671,Latin,営いあ運HBell
717,4652,734,4378,1459,4425,1442,4699,Latin,Cucinit
3280,4405,3655,4405,3655,4658,3280,4658,Latin,Tuオ
2518,4456,3247,4430,3256,4688,2528,4714,Latin,tralim
1475,4702,1482,4426,2440,4449,2434,4724,Latin,Haliarand
2193,4564,2221,4564,2221,4601,2193,4601,Latin,PROME
3299,4714,3645,4714,3645,4920,3299,4920,Latin,Shop
708,4909,723,4699,1560,4759,1545,4969,Latin,Breakfast
2720,4776,3236,4729,3254,4930,2738,4977,Latin,Coffee
1832,4824,2405,4772,2424,4976,1851,5028,Latin,Lunch
3421,4956,3635,4935,3644,5024,3430,5046,Latin,Stop'
3222,4989,3395,4964,3407,5049,3234,5074,Latin,Non
779,5060,789,4968,1180,5009,1170,5101,Latin,Service
2853,5021,3195,4998,3201,5091,2859,5114,Latin,Service
1209,5023,1424,5023,1424,5117,1209,5117,Latin,Non
1455,5130,1463,5027,1712,5047,1705,5149,Latin,Stop
2268,5042,2483,5042,2483,5136,2268,5136,Latin,Non
2512,5042,2746,5042,2746,5136,2512,5136,Latin,Stop
1818,5051,2230,5051,2230,5136,1818,5136,Latin,Service
3355,5239,3355,5164,3749,5164,3749,5239,Latin,Mition2d326
