375,414,378,389,453,400,450,425,Latin,للإتصالات
500,415,613,387,652,543,539,572,Latin,:
406,656,409,604,497,610,493,662,Latin,Naja
495,653,498,633,567,642,564,663,Latin,Telecom
312,680,313,662,367,667,366,685,Latin,Tél:013
367,684,368,670,417,673,416,688,Latin,8999633
455,677,491,677,491,695,455,695,Latin,فطاعي
503,679,526,679,526,697,503,697,Latin,حملة
697,898,752,894,754,929,700,933,Latin,للايجار
699,933,757,933,757,953,699,953,Latin,FORRENT
713,985,750,985,750,997,713,997,Latin,CSBSITEI
713,997,750,997,750,1008,713,1008,Latin,053469
149,1125,197,1125,197,1161,149,1161,Latin,一举
89,1152,103,1152,103,1159,89,1159,Latin,Liao
