961,1307,1015,1307,1015,1328,961,1328,Latin,EF
1026,1307,1177,1307,1177,1361,1026,1361,Latin,平区
1150,1420,1193,1420,1193,1463,1150,1463,Latin,中ै
988,1409,1145,1409,1145,1523,988,1523,Latin,中
1150,1463,1188,1463,1188,1512,1150,1512,Latin,R
983,1555,1139,1555,1139,1669,983,1669,Latin,6
983,1717,1161,1717,1161,1825,983,1825,Latin,র
1156,1760,1193,1760,1193,1814,1156,1814,Latin,H6
965,2037,1142,2028,1150,2196,973,2204,Latin,条
994,2354,994,2198,1134,2198,1134,2354,Latin,2
971,2448,1138,2393,1175,2503,1008,2559,Latin,丁
972,2538,1145,2538,1145,2754,972,2754,Latin,V
971,3018,986,2734,1134,2742,1118,3026,Latin,3
