1698,25,1763,-7,1776,19,1711,52,Latin,ATM
1713,72,1801,42,1811,73,1723,102,Latin,Cards
1627,246,1783,205,1801,274,1645,315,Latin,net
1608,324,1683,302,1693,339,1618,361,Latin,ATMS
1563,514,1691,485,1705,547,1576,576,Latin,JPY
402,743,503,743,503,874,402,874,Latin,北
603,756,704,756,704,887,603,887,Latin,至
887,1014,887,826,1132,826,1132,1014,Latin,8-
1180,839,1272,839,1272,940,1180,940,Latin,1
407,909,695,909,695,1049,407,1049,Latin,四丁目
1574,931,1849,931,1849,1202,1574,1202,Latin,E
1473,1259,1788,1259,1788,1399,1473,1399,Latin,Fnet
