0,85,20,85,20,93,0,93,Latin,S.AL
20,94,20,86,66,88,66,96,Latin,MAHMOUDI
317,90,345,90,345,103,317,103,Latin,مؤسسة
70,89,80,89,80,96,70,96,Latin,AL
82,89,110,89,110,97,82,97,Latin,ALAWI
209,87,234,87,234,99,209,99,Latin,السوي
111,89,135,89,135,98,111,98,Latin,B.EST
271,90,297,90,297,108,271,108,Latin,جبي
298,91,316,91,316,102,298,102,Latin,صانة
27,105,27,97,95,99,95,107,Latin,CR.4603002763
164,103,195,103,195,115,164,115,Latin,العلd
0,106,28,106,28,115,0,115,Latin,ALAWI
29,116,30,107,69,109,69,117,Latin,GENERAL
70,110,110,110,110,117,70,117,Latin,MEDICAL
110,118,110,110,140,111,139,119,Latin,CENTER
232,119,233,111,250,112,249,121,Latin,رعل
251,112,272,112,272,129,251,129,Latin,합▪권!!
274,112,298,112,298,126,274,126,Latin,العلوم
164,115,196,115,196,122,164,122,Latin,AXLAWI
13,118,25,118,25,125,13,125,Latin,LIE
27,126,27,118,41,118,41,126,Latin,No
42,126,43,118,120,121,119,130,Latin,078-102-11-00112
208,128,208,122,226,122,226,128,Latin,SVA
33,187,34,173,61,175,60,189,Latin,السعز
152,175,187,175,187,188,152,188,Latin,الخدمة
284,177,310,177,310,193,284,193,Latin,الرقم
23,223,24,199,58,201,57,224,Latin,ربال
58,202,74,202,74,220,58,220,Latin,0.
126,204,176,200,177,220,128,223,Latin,أخصائي
176,202,210,202,210,218,176,218,Latin,كشف
24,233,57,233,57,255,24,255,Latin,ريال
147,234,183,234,183,253,147,253,Latin,طبيع
184,234,217,234,217,252,184,252,Latin,كشف
57,234,74,234,74,252,57,252,Latin,٣٠
120,249,121,234,148,236,147,251,Latin,عام
135,267,157,267,157,287,135,287,Latin,قب
157,287,157,267,206,268,205,288,Latin,تخطيط
24,270,74,270,74,293,24,293,Latin,دريال
151,304,189,304,189,325,151,325,Latin,مفذية
23,330,25,307,78,310,76,333,Latin,JUyo
156,364,156,346,187,346,187,364,Latin,أشعة
23,370,25,346,78,350,76,374,Latin,دريال
299,351,306,351,306,365,299,365,Latin,0
201,388,230,388,230,404,201,404,Latin,النوع
267,388,293,388,293,408,267,408,Latin,de
236,389,266,389,266,404,236,404,Latin,دسل
294,388,320,388,320,408,294,408,Latin,시ゾ
168,411,191,411,191,429,168,429,Latin,نقط
195,411,242,411,242,429,195,429,Latin,الطوارى
243,411,280,411,280,429,243,429,Latin,حلان
281,413,320,413,320,429,281,429,Latin,الولادة
234,423,240,423,240,429,234,429,Latin,알
1,430,46,430,46,444,1,444,Latin,الستومن
46,431,69,431,69,443,46,443,Latin,مديو
-2,462,1,440,46,446,43,468,Latin,علي
44,447,71,447,71,462,44,462,Latin,عرك
