323,174,709,142,717,244,332,276,Latin,ツ包危니ス
109,225,137,220,141,242,113,246,Latin,와
674,215,706,212,709,247,677,250,Latin,6
617,254,617,219,647,219,647,254,Latin,4.
434,231,464,231,464,265,434,265,Latin,2
379,235,407,235,407,270,379,270,Latin,2
112,242,187,242,187,265,112,265,Latin,PRESS
327,240,352,240,352,270,327,270,Latin,3
41,245,101,245,101,267,41,267,Latin,JAZAN
56,488,64,442,179,462,170,508,Latin,방한ツsk
57,517,61,496,121,506,118,527,Latin,JAZAN
123,525,126,506,179,516,175,535,Latin,PRESS
125,557,128,533,176,540,173,563,Latin,ڤبائة
57,558,114,558,114,581,57,581,Latin,ققاوني
57,585,117,585,117,610,57,610,Latin,كعوم
56,630,58,609,125,613,123,634,Latin,PYVoss
