1913,1247,2431,1207,2439,1311,1921,1351,Latin,室新长届
1348,1274,1668,1254,1674,1341,1354,1361,Latin,寺泉倍
127,1403,152,1282,448,1343,423,1464,Latin,숯券
2125,1359,2442,1342,2445,1395,2128,1412,Latin,CHANGLANG
389,1458,414,1345,735,1416,710,1529,Latin,禁華区
1972,1375,2115,1364,2119,1413,1976,1424,Latin,HUAN
1615,1376,1667,1376,1667,1422,1615,1422,Latin,GE
1352,1387,1451,1387,1451,1428,1352,1428,Latin,QING
1475,1381,1591,1381,1591,1428,1475,1428,Latin,QUAN
162,1469,171,1426,241,1440,233,1483,Latin,NO
714,1530,737,1416,933,1455,910,1569,Latin,候等
248,1488,258,1442,487,1493,477,1539,Latin,STOPPING
907,1577,916,1461,1031,1470,1022,1586,Latin,火
495,1504,565,1504,565,1550,495,1550,Latin,ON
573,1563,581,1516,672,1531,664,1578,Latin,THE
671,1582,680,1538,852,1574,843,1618,Latin,WHOLE
846,1620,855,1577,955,1598,946,1641,Latin,LINE
