799,1072,886,1072,886,1207,799,1207,Latin,5
192,1352,251,1352,251,1486,192,1486,Latin,E
1719,1498,1807,1498,1807,1562,1719,1562,Latin,ب회
1189,1527,1241,1527,1241,1591,1189,1591,Latin,ザ
1743,1545,1807,1545,1807,1620,1743,1620,Latin,ب
1218,1597,1346,1597,1346,1644,1218,1644,Latin,定丘
1352,1603,1411,1603,1411,1644,1352,1644,Latin,طلا
1411,1603,1772,1603,1772,1655,1411,1655,Latin,风泉名险区
1317,1655,1364,1655,1364,1679,1317,1679,Latin,The
1381,1649,1486,1649,1486,1684,1381,1684,Latin,Tigerhill
1504,1655,1591,1655,1591,1684,1504,1684,Latin,scenic
1603,1667,1661,1667,1661,1690,1603,1690,Latin,SPOT
1341,1737,1515,1737,1515,1801,1341,1801,Latin,N口
1521,1731,1638,1731,1638,1813,1521,1813,Latin,화
1381,1807,1591,1807,1591,1848,1381,1848,Latin,Entrance
1177,1982,1177,1888,1271,1888,1271,1982,Latin,비유
