2151,1125,2279,1125,2279,1183,2151,1183,Latin,155
1498,1131,1615,1131,1615,1195,1498,1195,Latin,北
651,1147,1159,1132,1162,1211,653,1226,Latin,第屋第届大
428,1189,536,1180,540,1235,433,1244,Latin,110
968,1241,1160,1241,1160,1271,968,1271,Latin,COTTAGE
1492,1241,1580,1241,1580,1265,1492,1265,Latin,NOR
746,1247,950,1247,950,1276,746,1276,Latin,THATCHED
647,1253,723,1253,723,1276,647,1276,Latin,TFE
449,1253,507,1253,507,1306,449,1306,Latin,M
943,1283,1165,1274,1166,1303,944,1311,Latin,RESIDENCE
769,1288,927,1288,927,1311,769,1311,Latin,FORMER
606,1294,659,1294,659,1317,606,1317,Latin,DU
674,1293,750,1285,752,1311,676,1319,Latin,FU'S
1545,1702,1679,1702,1679,1789,1545,1789,Latin,P
1679,1696,1988,1696,1988,1784,1679,1784,Latin,全田림
2221,1779,2227,1718,2310,1727,2304,1787,Latin,60
1539,1830,1684,1830,1684,1853,1539,1853,Latin,TOILET
