1914,1428,2188,1306,2224,1388,1950,1510,Latin,TIPICI
2006,1583,2466,1429,2493,1509,2033,1662,Latin,CHANPIPICINE
1738,1496,1902,1414,1944,1498,1780,1580,Latin,VINI
1622,1748,1941,1626,1966,1693,1647,1815,Latin,SPUMANTI
1764,1873,2265,1717,2297,1818,1795,1974,Latin,MARSALA
1022,1808,1205,1738,1231,1805,1048,1875,Latin,PANE
1050,1963,1342,1854,1369,1925,1077,2034,Latin,GRISSINI
1986,2028,2341,1931,2371,2039,2015,2136,Latin,PASTO
844,2048,1006,1990,1029,2053,867,2111,Latin,PANE
1844,2084,1990,2048,2012,2138,1866,2174,Latin,DA
880,2193,1234,2075,1259,2148,904,2267,Latin,CRACKERS
1656,2143,1833,2093,1858,2180,1681,2231,Latin,VINI
980,2351,1346,2237,1372,2323,1006,2436,Latin,MINERALE
745,2422,977,2354,999,2428,767,2496,Latin,ACQUA
