1473,798,1746,751,1756,814,1483,860,Latin,CENTRE
904,881,1395,786,1412,877,921,971,Latin,VILLENEUVE
1009,889,1033,877,1039,890,1016,902,Latin,Sengang-ong-R
936,900,962,900,962,911,936,911,Latin,ERFTETTE
1368,985,1708,933,1719,1009,1379,1061,Latin,Mourion
1257,1007,1349,998,1357,1070,1264,1079,Latin,du
914,1067,1224,1028,1234,1106,924,1145,Latin,Gymnase
1362,1085,1730,1036,1740,1113,1372,1162,Latin,Mourion
1236,1106,1327,1100,1332,1173,1241,1179,Latin,du
918,1138,1192,1127,1195,1212,922,1223,Latin,Collége
1197,1288,1750,1227,1760,1315,1207,1377,Latin,Commercial
916,1329,1169,1307,1175,1382,923,1404,Latin,Centre
