1901,788,2273,788,2273,1010,1901,1010,Latin,O시
950,783,1215,783,1215,1010,950,1010,Latin,개
2765,1085,2765,788,2997,788,2997,1085,Latin,마회
1426,799,1820,799,1820,1015,1426,1015,Latin,점:1
2506,826,2695,826,2695,988,2506,988,Latin,00
252,868,520,857,533,1155,265,1166,Latin,02
577,1209,586,865,857,872,847,1216,Latin,19
815,886,832,886,832,923,815,923,Latin,dosgition-todinb
1987,1280,1987,1058,2268,1058,2268,1280,Latin,(시
2700,1064,3019,1064,3019,1280,2700,1280,Latin,문
2484,1247,2492,1089,2690,1099,2682,1257,Latin,30
1879,1102,1971,1102,1971,1247,1879,1247,Latin,0
1631,1096,1798,1096,1798,1264,1631,1264,Latin,:2
1877,1169,1892,1122,1907,1127,1891,1174,Latin,SMATICA
259,1193,869,1193,869,1485,259,1485,Latin,시간
2592,1350,3019,1350,3019,1561,2592,1561,Latin,요일
2218,1362,2319,1354,2336,1549,2235,1558,Latin,주
2030,1372,2117,1372,2117,1523,2030,1523,Latin,DH
2444,1508,2466,1385,2611,1411,2589,1534,Latin,월
