0,402,52,402,52,443,0,443,Latin,EN
1212,991,1288,991,1288,1020,1212,1020,Latin,ATM
1177,1585,1416,1585,1416,1655,1177,1655,Latin,PORTA
1440,1585,1603,1585,1603,1655,1440,1655,Latin,NON
1620,1591,2092,1591,2092,1649,1620,1649,Latin,UTILIZZABILE
1801,1708,2011,1708,2011,1778,1801,1778,Latin,DOOR
1416,1719,1510,1719,1510,1784,1416,1784,Latin,OF
1247,1708,1393,1708,1393,1784,1247,1784,Latin,OUT
1533,1778,1533,1725,1795,1725,1795,1778,Latin,ORDER
1253,1871,1568,1871,1568,1923,1253,1923,Latin,LADISCESA
1679,1871,1888,1871,1888,1918,1679,1918,Latin,QUESTO
1912,1871,2052,1871,2052,1918,1912,1918,Latin,LATO.
2075,1871,2122,1871,2122,1918,2075,1918,Latin,SI
1580,1877,1673,1877,1673,1918,1580,1918,Latin,DA
1125,1883,1236,1883,1236,1929,1125,1929,Latin,PER
1912,1935,1982,1935,1982,1976,1912,1976,Latin,AD
1556,1935,1900,1935,1900,1982,1556,1982,Latin,PASSEGGERI
1258,1947,1509,1939,1511,1985,1259,1993,Latin,INVITANO
1778,1993,2057,1993,2057,2040,1778,2040,Latin,ADIACENTI
1176,2009,1486,2000,1488,2046,1178,2055,Latin,UTILIZZARE
1498,2005,1574,2005,1574,2046,1498,2046,Latin,LE
1580,1999,1760,1999,1760,2046,1580,2046,Latin,PORTE
1766,2005,1778,2005,1778,2040,1766,2040,Latin,番
1667,2116,1754,2116,1754,2151,1667,2151,Latin,USE
1475,2122,1649,2122,1649,2157,1475,2157,Latin,PLEASE
1584,2182,1737,2176,1738,2215,1586,2221,Latin,OTHER
1480,2186,1568,2186,1568,2221,1480,2221,Latin,THE
1684,2244,1784,2244,1784,2279,1684,2279,Latin,EXIT
1434,2244,1597,2244,1597,2285,1434,2285,Latin,DOORS
1615,2244,1667,2244,1667,2279,1615,2279,Latin,TO
