2237,194,2441,112,2501,261,2297,343,Latin,TH
4,170,35,170,35,219,4,219,Latin,KI
0,219,39,219,39,254,0,254,Latin,ns
1113,250,1245,241,1254,364,1122,374,Latin,안
831,258,905,258,905,407,831,407,Latin,出
984,258,1058,258,1058,389,984,389,Latin,더
2173,284,2221,284,2221,319,2173,319,Latin,KF
0,315,39,315,39,341,0,341,Latin,غ즈
0,341,39,341,39,367,0,367,Latin,02
-3,495,0,445,99,451,96,500,Latin,TIEIS
575,599,1820,587,1825,1074,579,1086,Latin,国珈정
2304,664,2347,664,2347,686,2304,686,Latin,ER2호E
577,1180,1884,1180,1884,1661,577,1661,Latin,점용량
