1908,136,1909,120,1958,125,1956,141,Latin,Bhujia
1992,209,1994,189,2046,194,2044,214,Latin,Bhul
26,1061,35,949,995,1031,986,1143,Latin,領িজ-3年G-GÜ家す。
1942,1024,2037,1024,2037,1072,1942,1072,Latin,اঁ5
1196,1061,1202,1000,1352,1015,1346,1076,Latin,সেল
1000,1135,1010,1007,1245,1024,1236,1152,Latin,সার্ভিস
1361,1071,1366,1022,1448,1030,1443,1079,Latin,এণ্ড
1471,1083,1475,1025,1624,1036,1620,1095,Latin,সার্ভিং
1251,1086,1313,1086,1313,1152,1251,1152,Latin,ও
1324,1162,1332,1085,1456,1098,1448,1175,Latin,রং
1468,1175,1474,1101,1659,1116,1653,1191,Latin,করা
1658,1189,1669,1115,1801,1133,1791,1208,Latin,হয়
1793,1209,1800,1131,2049,1156,2042,1234,Latin,এবংক্রে
894,1188,902,1141,993,1156,985,1203,Latin,৪৬
1081,1210,1084,1152,1260,1162,1256,1221,Latin,বি.ताড
985,1203,988,1156,1082,1164,1079,1211,Latin,এম
1326,1239,1328,1182,1493,1188,1491,1244,Latin,পূবপাড়া
1503,1248,1505,1201,1599,1207,1596,1253,Latin,মোড়
1664,1221,1843,1221,1843,1262,1664,1262,Latin,কোলকাতা
1851,1232,1938,1232,1938,1269,1851,1269,Latin,-৮し
