531,138,648,138,648,167,531,167,Latin,Carrara
268,149,450,141,451,170,269,179,Latin,Accademia
879,269,953,269,953,283,879,283,Latin,Bergamo
37,981,41,966,90,978,86,993,Latin,Borfuro
803,1006,804,989,901,996,900,1013,Latin,Mantegna.
907,992,971,992,971,1010,907,1010,Latin,Bellini.
974,992,1063,992,1063,1010,974,1010,Latin,Raffaello
14,1017,50,1017,50,1038,14,1038,Latin,م口
868,1017,914,1017,914,1035,868,1035,Latin,Lotto
925,1017,992,1017,992,1035,925,1035,Latin,Moroni
294,1038,294,1024,397,1027,397,1041,Latin,MadonnacolBino
1003,1035,1003,1020,1063,1020,1063,1035,Latin,Havez.
298,1038,354,1038,354,1045,298,1045,Latin,noisel
357,1045,359,1035,387,1039,386,1049,Latin,Bellini
801,1042,833,1042,833,1059,801,1059,Latin,Un
836,1042,903,1042,903,1063,836,1063,Latin,viaggio
911,1045,932,1045,932,1059,911,1059,Latin,di
934,1059,936,1040,1001,1048,998,1067,Latin,cinque
1006,1045,1063,1045,1063,1059,1006,1059,Latin,secoli
787,1070,833,1070,833,1084,787,1084,Latin,nella
840,1084,840,1070,893,1070,893,1084,Latin,storia
900,1070,981,1070,981,1088,900,1088,Latin,dell'arte
985,1070,1063,1070,1063,1088,985,1088,Latin,italiana
485,1176,783,1176,783,1265,485,1265,Latin,Grazie
446,1367,448,1304,817,1316,815,1378,Latin,mamma
552,1404,874,1399,875,1484,554,1490,Latin,avermi
383,1499,383,1417,549,1417,549,1499,Latin,PEr
684,1424,698,1424,698,1438,684,1438,Latin,।
435,1529,782,1517,785,1601,438,1613,Latin,portato.
397,1676,398,1652,458,1656,457,1680,Latin,Silvia
464,1658,482,1658,482,1676,464,1676,Latin,in
489,1658,542,1658,542,1679,489,1679,Latin,visita
546,1679,546,1662,585,1662,585,1679,Latin,alla
592,1662,666,1662,666,1683,592,1683,Latin,Carrara
670,1665,712,1665,712,1686,670,1686,Latin,il25
722,1689,723,1668,791,1672,790,1693,Latin,agosto
797,1690,797,1672,850,1672,850,1690,Latin,2015.
531,1713,532,1690,713,1696,712,1719,Latin,#amiasullacarrara
180,1796,181,1777,302,1783,301,1801,Latin,FONDAZIONE
262,1821,263,1804,376,1809,375,1826,Latin,ACCADEMIA
453,1828,454,1811,596,1818,595,1834,Latin,www.lacarrarra.it
212,1839,213,1819,299,1825,297,1845,Latin,CARRARA
981,1902,981,1891,1074,1896,1073,1907,Latin,COMUNEDBERGANO
