574,574,837,574,837,805,574,805,Latin,인원
745,1153,746,1130,842,1134,841,1157,Latin,Baggage
845,1134,903,1134,903,1148,845,1148,Latin,must
490,1134,581,1134,581,1152,490,1152,Latin,Children
589,1134,647,1134,647,1152,589,1152,Latin,must
489,1161,577,1158,578,1178,490,1181,Latin,notride
746,1159,819,1159,819,1178,746,1178,Latin,notbe
823,1159,859,1159,859,1178,823,1178,Latin,left
581,1163,603,1163,603,1178,581,1178,Latin,or
746,1185,874,1185,874,1203,746,1203,Latin,unattended
486,1189,516,1189,516,1207,486,1207,Latin,be
523,1189,600,1189,600,1207,523,1207,Latin,carried
603,1189,633,1189,633,1207,603,1207,Latin,on
486,1218,523,1218,523,1236,486,1236,Latin,the
530,1214,614,1214,614,1236,530,1236,Latin,trolleys
486,1477,505,1477,505,1488,486,1488,Latin,BAGS
464,1485,501,1485,501,1503,464,1503,Latin,LooK표目
446,1514,519,1514,519,1529,446,1529,Latin,N상WFTONCCTCCTCO
870,2030,889,2030,889,2044,870,2044,Latin,Cafta
