1203,1118,1694,1044,1705,1112,1214,1186,Latin,WÉRLERUANUTE.
1206,1184,1712,1119,1720,1184,1214,1249,Latin,Migiocolaroro
717,1362,973,1342,981,1447,725,1467,Latin,WAFFLE
507,1393,565,1393,565,1445,507,1445,Latin,태ব복
1754,1527,1754,1486,1836,1486,1836,1527,Latin,4.50
1836,1480,1871,1480,1871,1521,1836,1521,Latin,e
495,1609,542,1609,542,1667,495,1667,Latin,동부
61,1632,273,1620,276,1676,64,1688,Latin,警:일롤를
560,1644,583,1644,583,1661,560,1661,Latin,리グ
443,1824,530,1824,530,1883,443,1883,Latin,寧리
484,2052,519,2052,519,2092,484,2092,Latin,123무
1376,2162,1376,2092,1457,2092,1457,2162,Latin,터当强禁
1475,2098,1545,2098,1545,2168,1475,2168,Latin,E珈
799,2314,863,2314,863,2331,799,2331,Latin,CO방:81UTON
