3697,682,3929,682,3929,815,3697,815,Latin,MI
3542,682,3697,682,3697,815,3542,815,Latin,di
2910,822,2910,717,3486,717,3486,822,Latin,comune
2024,1188,2355,1188,2355,1244,2024,1244,Latin,CANCELLO
1617,1258,1617,1195,2010,1195,2010,1258,Latin,ATTENZIONE
1784,1269,2192,1256,2194,1316,1785,1329,Latin,AUTOMATICO
2017,1357,2214,1357,2214,1399,2017,1399,Latin,SOSTARE
1818,1370,1995,1353,2000,1400,1823,1418,Latin,VIETATO
1764,1371,1820,1371,1820,1406,1764,1406,Latin,E'
1849,1413,2017,1413,2017,1455,1849,1455,Latin,RAGGIO
2024,1413,2235,1413,2235,1462,2024,1462,Latin,D'AZIONE
1750,1420,1834,1420,1834,1462,1750,1462,Latin,NEL
1741,1477,2136,1460,2139,1513,1744,1530,Latin,EATTRAVERSARE
2151,1462,2242,1462,2242,1504,2151,1504,Latin,CON
1729,1522,2305,1511,2307,1576,1730,1588,Latin,CANCELLONMENTO
1680,1539,1729,1539,1729,1575,1680,1575,Latin,IL
2092,1595,2199,1585,2201,1610,2095,1620,Latin,TMSas
2087,1645,2087,1617,2319,1617,2319,1645,Latin,Vialarzabotto.8
1645,1610,1877,1610,1877,1764,1645,1764,Latin,NT
2087,1659,2242,1659,2242,1680,2087,1680,Latin,051Mano
2079,1689,2326,1676,2328,1710,2080,1722,Latin,Tel.02/26.14.98.18
2221,1715,2305,1715,2305,1736,2221,1736,Latin,96.83
2137,1722,2207,1722,2207,1743,2137,1743,Latin,02/28
2179,1771,2256,1771,2256,1800,2179,1800,Latin,com
1840,1785,2164,1767,2166,1799,1842,1817,Latin,ntmautomazione.
1736,1821,1736,1792,1834,1792,1834,1821,Latin,WWW.
