777,0,817,0,817,54,777,54,Latin,द्ति
740,209,743,147,820,151,817,212,Latin,화투로
565,179,569,160,617,169,614,188,Latin,禁护貸
753,217,755,205,809,212,807,224,Latin,2016-2013
657,287,733,252,745,279,670,314,Latin,Diare
549,334,650,291,660,316,560,359,Latin,公正費宣BIRT
554,359,738,303,756,361,572,418,Latin,RUEGRALS
750,359,752,342,805,347,803,365,Latin,十条公发
14,342,47,342,47,370,14,370,Latin,টি
69,375,72,347,112,353,108,380,Latin,院
128,382,128,354,165,354,165,382,Latin,で
182,361,212,361,212,389,182,389,Latin,す
-2,407,0,381,296,409,293,435,Latin,は明して鉄1年者し生。
593,409,689,379,695,399,599,428,Latin,Musgribseun
547,442,764,392,778,454,561,504,Latin,新NGK
980,456,1003,456,1003,524,980,524,Latin,자대
137,468,158,468,158,477,137,477,Latin,NISENT
732,481,793,469,796,486,735,498,Latin,1200-1800
714,482,733,482,733,503,714,503,Latin,日
655,496,710,486,713,503,658,513,Latin,1000-1600
824,493,833,493,833,547,824,547,Latin,RANVES
642,498,655,497,658,515,645,517,Latin,出
584,510,640,500,643,516,587,526,Latin,1SSe-2000
426,531,555,525,557,576,429,582,Latin,末롱t
431,561,575,561,575,642,431,642,Latin,録을通門站
350,733,398,601,506,640,458,772,Latin,कंन止
365,663,391,663,391,698,365,698,Latin,*
358,742,382,742,382,747,358,747,Latin,CIFGIN
350,781,362,737,431,754,420,799,Latin,黄별
200,754,261,754,261,777,200,777,Latin,築地スト
350,898,354,788,393,789,389,900,Latin,收업骨
