1054,232,1137,232,1137,289,1054,289,Latin,대한
1172,240,1338,240,1338,310,1172,310,Latin,로11길
1062,289,1115,289,1115,319,1062,319,Latin,Das
664,503,1040,503,1040,695,664,695,Latin,楼合
1358,852,1360,577,2148,583,2146,858,Latin,로로登
1176,870,1176,634,1386,634,1386,870,Latin,층
638,756,1040,756,1040,966,638,966,Latin,超店
1569,896,1757,896,1757,979,1569,979,Latin,Slo
1842,988,1846,893,2141,905,2137,999,Latin,itep
1980,905,1998,905,1998,927,1980,927,Latin,18
1746,972,1762,909,1838,928,1822,991,Latin,W
398,927,551,927,551,988,398,988,Latin,2014
227,931,398,931,398,988,227,988,Latin,since
1388,1474,1883,1465,1886,1588,1390,1598,Latin,맛이있나?
821,1479,1168,1465,1173,1585,826,1599,Latin,문어간
1157,1581,1163,1466,1412,1479,1406,1594,Latin,이련
599,1478,804,1478,804,1600,599,1600,Latin,원래
1884,1473,2041,1473,2041,1574,1884,1574,Latin,???
