0,589,367,589,367,1096,0,1096,Latin,2後
-18,1332,739,1279,765,1654,8,1707,Latin,地产
868,1492,868,1463,1037,1463,1037,1492,Latin,元IS中
1654,1528,2028,1520,2030,1589,1656,1597,Latin,上海中路3米
1434,1632,1603,1632,1603,1679,1434,1679,Latin,国家电网
1673,1714,1673,1644,2011,1644,2011,1714,Latin,电铁环网
1434,1673,1521,1673,1521,1696,1434,1696,Latin,STATE
1533,1673,1603,1673,1603,1696,1533,1696,Latin,GRID
1464,1874,1566,1857,1581,1949,1480,1966,Latin,圧
-13,2121,1,1886,350,1907,335,2143,Latin,55
1288,2023,1381,2023,1381,2116,1288,2116,Latin,19
1451,2034,1556,2034,1556,2127,1451,2127,Latin,成화
41,2192,262,2192,262,2250,41,2250,Latin,和地产
