384,801,395,669,652,690,641,823,Latin,투대t
859,769,863,716,1053,730,1049,783,Latin,Laore
1415,841,1418,803,1511,812,1508,850,Latin,ENPI
1416,822,1591,822,1591,886,1416,886,Latin,CBCMED
578,1232,584,1158,1018,1191,1013,1266,Latin,SPORTELLO
1033,1259,1038,1189,1479,1219,1474,1289,Latin,REGIONALE
608,1330,612,1264,852,1281,847,1347,Latin,PERT
849,1349,852,1280,1204,1297,1200,1367,Latin,SETTORE
1218,1365,1225,1293,1470,1319,1462,1391,Latin,PESCA
519,1422,526,1355,682,1371,675,1437,Latin,DEL
696,1435,700,1361,1112,1387,1107,1461,Latin,PROGETTO
1131,1461,1134,1394,1559,1415,1556,1481,Latin,FISHINMED
662,1545,665,1495,930,1514,926,1564,Latin,Small-scale
944,1515,1107,1515,1107,1574,944,1574,Latin,Fishery
1113,1527,1323,1527,1323,1585,1113,1585,Latin,Regional
1335,1539,1445,1539,1445,1585,1335,1585,Latin,Desk
