1503,227,1547,227,1547,241,1503,241,Latin,STVDONS
1499,285,1543,285,1543,304,1499,304,Latin,STUDDS
54,466,1852,433,1865,1137,67,1169,Latin,FARGISGIEN
412,1272,416,1161,1656,1198,1653,1309,Latin,にまッ板:32.3日.1জ5
494,1185,519,1185,519,1207,494,1207,Latin,TESSON
1505,1237,1510,1216,1542,1224,1537,1245,Latin,PRO
1649,1229,1821,1229,1821,1306,1649,1306,Latin,১০৮
187,1313,187,1288,494,1288,494,1313,Latin,MEFERTANN
497,1302,574,1302,574,1313,497,1313,Latin,EGTGAN
578,1302,666,1302,666,1313,578,1313,Latin,EGENTEN
669,1302,695,1302,695,1313,669,1313,Latin,壱-
