2116,420,2116,157,2382,157,2382,420,Latin,F
2002,162,2090,162,2090,275,2002,275,Latin,1
112,412,116,224,779,241,774,429,Latin,노천극장
1158,647,1692,647,1692,804,1158,804,Latin,플레일즈
691,656,927,656,927,778,691,778,Latin,102
1142,1018,1146,856,1568,867,1563,1030,Latin,백마들
686,874,927,874,927,997,686,997,Latin,103
1168,1221,1178,1068,1575,1095,1565,1247,Latin,트래콤
686,1093,922,1093,922,1220,686,1220,Latin,104
1504,1303,2133,1303,2133,1438,1504,1438,Latin,LEADERS
1154,1434,1154,1307,1508,1307,1508,1434,Latin,CNUI
680,1320,920,1313,924,1443,684,1450,Latin,105
1154,1530,1587,1530,1587,1696,1154,1696,Latin,왕사단
676,1549,916,1539,921,1673,681,1683,Latin,106
