688,498,694,373,1515,412,1509,537,Latin,ospedale
2105,553,2138,422,2240,448,2207,579,Latin,SPER
636,836,639,692,1736,715,1733,859,Latin,autostrada
2192,853,2236,853,2236,875,2192,875,Latin,Eすじな
1573,1275,1586,1063,2768,1139,2754,1351,Latin,JniAcaue
1463,1285,1625,1285,1625,1318,1463,1318,Latin,SERV
1663,1291,1690,1291,1690,1318,1663,1318,Latin,N
1696,1291,1760,1291,1760,1318,1696,1318,Latin,10
1798,1296,1933,1296,1933,1323,1798,1323,Latin,1DRI
1939,1296,1971,1296,1971,1323,1939,1323,Latin,C
2052,1291,2117,1291,2117,1323,2052,1323,Latin,IN
2122,1301,2192,1301,2192,1323,2122,1323,Latin,TE
2198,1301,2230,1301,2230,1323,2198,1323,Latin,6
2236,1323,2239,1297,2285,1303,2282,1330,Latin,AR
2284,1301,2333,1301,2333,1328,2284,1328,Latin,A
2338,1296,2398,1296,2398,1328,2338,1328,Latin,TO
