152,1112,1792,928,1812,1107,172,1291,Latin,专un金額委っ理第2時間
1646,1132,2112,1115,2116,1215,1650,1232,Latin,Tickets
968,1142,1620,1130,1622,1246,970,1258,Latin,andJRPine
417,1199,964,1176,968,1260,421,1284,Latin,Shinkansen
609,1657,666,1536,910,1652,853,1772,Latin,自動き
825,1649,825,1633,854,1633,854,1649,Latin,-
791,1807,812,1760,888,1794,867,1841,Latin,J;
1844,2073,1848,2012,2276,2042,2272,2103,Latin,「自動きつ運
1889,2082,1889,2070,1909,2070,1909,2082,Latin,-
1871,2111,1874,2071,2127,2092,2123,2133,Latin,Shinkansen
2132,2095,2268,2095,2268,2136,2132,2136,Latin,Ticket
1505,2107,1538,2107,1538,2132,1505,2132,Latin,LICCARG
