1877,927,2052,927,2052,1026,1877,1026,Latin,রে
2109,955,2400,949,2402,1014,2110,1020,Latin,S.IR.L.
1941,1230,2104,1230,2104,1288,1941,1288,Latin,Fis
2104,1224,2302,1224,2302,1288,2104,1288,Latin,cale
1533,1230,1871,1230,1871,1294,1533,1294,Latin,ulenza
1300,1236,1527,1236,1527,1300,1300,1300,Latin,Cons
1830,1358,1953,1358,1953,1428,1830,1428,Latin,del
2005,1358,2314,1358,2314,1422,2005,1422,Latin,Lavoro
1282,1364,1778,1364,1778,1434,1282,1434,Latin,Consulenza
2221,1498,2279,1498,2279,1574,2221,1574,Latin,円
1603,1504,1807,1504,1807,1574,1603,1574,Latin,Len2
1940,1567,1947,1496,2029,1504,2022,1575,Latin,L
2139,1508,2222,1495,2236,1584,2152,1596,Latin,ai
1271,1574,1271,1504,1445,1504,1445,1574,Latin,Con
1451,1504,1603,1504,1603,1574,1451,1574,Latin,S11
2028,1504,2145,1504,2145,1591,2028,1591,Latin,eg
2267,1568,2267,1510,2314,1510,2314,1568,Latin,e
1247,1655,1778,1655,1778,1731,1247,1731,Latin,Consulenza
1789,1649,2361,1649,2361,1731,1789,1731,Latin,Finanziaria
1483,1987,1487,1891,1691,1900,1687,1996,Latin,079
1288,1988,1288,1900,1480,1900,1480,1988,Latin,Tel.
1696,1906,2081,1906,2081,1993,1696,1993,Latin,SI4340
2588,2133,2734,2133,2734,2261,2588,2261,Latin,O
