288,890,1373,688,1426,973,341,1175,Latin,十园知的情바案gキn
1404,842,1550,842,1550,988,1404,988,Latin,上山
1922,859,2003,859,2003,956,1922,956,Latin,i
2102,964,2118,842,2589,903,2574,1025,Latin,マリナート
2108,1049,2112,982,2385,998,2381,1065,Latin,Marinart
851,1008,1285,995,1287,1075,853,1087,Latin,JRShimizu
1312,1004,1463,1004,1463,1075,1312,1075,Latin,Sta.
2109,1133,2112,1066,2444,1083,2441,1149,Latin,清水文化会馆
1404,1085,1782,1085,1782,1183,1404,1183,Latin,울의미즈역
1652,1102,1685,1102,1685,1118,1652,1118,Latin,-
1296,1096,1399,1096,1399,1172,1296,1172,Latin,JR
2497,1142,2501,1095,2698,1112,2694,1158,Latin,Marinart
842,1102,934,1102,934,1177,842,1177,Latin,JR
983,1096,1237,1096,1237,1183,983,1183,Latin,清水站
2110,1202,2114,1144,2293,1155,2289,1213,Latin,시미즈
2294,1213,2297,1155,2509,1166,2505,1225,Latin,문화회간
2527,1225,2533,1166,2721,1186,2715,1245,Latin,머리나트
520,1236,1909,1106,1936,1385,546,1516,Latin,SR明場道橋门行心
1873,1383,1881,1224,2666,1264,2658,1422,Latin,三千观水区安所
832,1404,988,1404,988,1496,832,1496,Latin,City
999,1399,1172,1399,1172,1480,999,1480,Latin,Hall
1188,1399,1544,1399,1544,1480,1188,1480,Latin,Shimizu
1561,1404,1820,1404,1820,1485,1561,1485,Latin,Office
956,1404,988,1404,988,1436,956,1436,Latin,7
1888,1485,1890,1403,2227,1410,2225,1493,Latin,Shimizu
2225,1409,2457,1409,2457,1496,2225,1496,Latin,Ward
2460,1495,2463,1415,2680,1424,2677,1503,Latin,Office
815,1496,1404,1496,1404,1593,815,1593,Latin,市役所清水厅·
1399,1507,1798,1507,1798,1598,1399,1598,Latin,清水区役所
1841,1596,1842,1502,2734,1513,2732,1608,Latin,시청시즈장~사이즈
502,1625,810,1625,810,1906,502,1906,Latin,保
805,1636,1636,1636,1636,1809,805,1809,Latin,静鉄新清水
805,1642,815,1642,815,1701,805,1701,Latin,3
1642,1652,1804,1652,1804,1809,1642,1809,Latin,駅
809,1906,811,1819,1259,1830,1257,1916,Latin,Shizutetsu
1285,1917,1285,1831,1879,1831,1879,1917,Latin,Shin-Shimizu
1177,1836,1199,1836,1199,1863,1177,1863,Latin,7
1901,1831,2057,1831,2057,1917,1901,1917,Latin,Sta.
792,2031,794,1927,1346,1934,1344,2038,Latin,静铁新清水站
1814,2030,1814,1933,2198,1933,2198,2030,Latin,신시미즈
2209,1928,2295,1928,2295,2025,2209,2025,Latin,역
1415,1939,1782,1939,1782,2036,1415,2036,Latin,시즈테츠
