2004,708,2018,574,2510,626,2495,760,Latin,REOL
1841,710,1841,689,1919,689,1919,710,Latin,SPARFANTE
1802,797,1813,675,2685,753,2675,874,Latin,MERANO
3831,872,3929,872,3929,963,3831,963,Latin,LC
3036,956,3114,956,3114,1033,3036,1033,Latin,10
638,1589,765,1582,767,1617,640,1624,Latin,Comune
780,1589,808,1589,808,1617,780,1617,Latin,di
822,1589,921,1589,921,1617,822,1617,Latin,MIano
1947,1603,1982,1603,1982,1631,1947,1631,Latin,2101
0,1610,330,1610,330,1884,0,1884,Latin,W
2107,1873,2170,1865,2173,1884,2110,1892,Latin,ALOERE
2108,1899,2184,1890,2187,1918,2111,1927,Latin,MERANO
2116,1933,2179,1933,2179,1947,2116,1947,Latin,Elpongo/
686,1941,850,1931,853,1980,689,1990,Latin,passo
2376,1947,2601,1947,2601,2088,2376,2088,Latin,HM
644,2001,891,1985,895,2036,647,2053,Latin,carrabile
1066,2009,1257,1993,1260,2027,1069,2043,Latin,ALDERCO
772,2053,899,2043,901,2069,774,2079,Latin,2112/001/96
0,2024,155,2024,155,2165,0,2165,Latin,WS
611,2067,710,2067,710,2081,611,2081,Latin,MISETI
2100,2110,2186,2099,2188,2119,2102,2130,Latin,DANCOMAI
1093,2148,1222,2134,1226,2167,1097,2181,Latin,HOTEL
