667,698,675,299,1621,318,1613,718,Latin,新建曜駅
1875,433,2094,433,2094,507,1875,507,Latin,100m
1390,533,1416,533,1416,560,1390,560,Latin,d
1858,634,2076,634,2076,708,1858,708,Latin,300m
672,904,676,705,1774,730,1770,929,Latin,浜町建動公園
1840,835,2063,835,2063,909,1840,909,Latin,300m
686,940,1408,940,1408,1045,686,1045,Latin,Meijza(theater)
682,1141,682,1054,1351,1054,1351,1141,Latin,ToeiHacho
1088,1075,1119,1075,1119,1088,1088,1088,Latin,SPAWI
1360,1062,1539,1062,1539,1141,1360,1141,Latin,Stn.
686,1163,1137,1163,1137,1246,686,1246,Latin,Hamacho
1136,1266,1137,1166,1666,1172,1665,1271,Latin,Playground
